company_id,company_identity_note,scoring_date,capital_ready_score,composite_risk_score_legacy,final_tier,final_credit_action,final_advance_rate,ml_bad_outcome_probability_8w,output_acceptance_score,engagement_score,retention_score,concentration_score,sentiment_score,arr,mrr,advance_rate_applied,data_sources,week_start
arx_005,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-31,74.19,25.81,2,Monitor,0.75,0.0708368736584243,92.0,92.0,55.05,18.0,45.0,13028.2218,1085.68515,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-31
arx_005,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-07,83.42,16.58,2,Monitor,0.75,0.0544201595882867,92.0,92.0,66.10000000000001,92.0,45.0,13028.2218,1085.68515,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-07
arx_005,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-14,71.2,28.8,2,Monitor,0.75,0.09309527813606,92.0,45.0,55.05,18.0,75.0,82835.86079999998,6902.988399999998,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-14
arx_005,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-21,81.38,18.62,2,Monitor,0.75,0.0495139819053771,92.0,75.0,66.10000000000001,92.0,45.0,82835.86079999998,6902.988399999998,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-21
arx_005,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-28,78.5,21.5,2,Monitor,0.75,0.2499975844335213,92.0,92.0,80.94999999999999,92.0,45.0,69807.639,5817.303249999999,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-28
arx_005,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-12-05,89.07,10.93,1,Advance eligible,0.875,0.1638205637683527,92.0,92.0,92.0,92.0,92.0,69807.639,5817.303249999999,0.875,"uci_retail_proxy,synthetic_behavior",2011-12-05
arx_006,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-17,75.46,24.54,2,Monitor,0.75,0.1107515019651158,92.0,92.0,75.55,18.0,45.0,153403.83135,12783.6526125,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-17
arx_006,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-24,86.79,13.21,1,Advance eligible,0.875,0.0693834053700148,92.0,92.0,66.10000000000001,92.0,75.0,76926.44355,6410.5369625,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-24
arx_006,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-31,83.94,16.06,2,Monitor,0.75,0.0724830005826591,92.0,45.0,92.0,92.0,75.0,76926.44355,6410.5369625,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-31
arx_006,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-07,73.21,26.79,2,Monitor,0.75,0.099032630948739,92.0,92.0,55.05,18.0,45.0,50433.32745,4202.7772875,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-07
arx_006,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-14,72.75,27.25,2,Monitor,0.75,0.1119726928403581,92.0,92.0,55.05,18.0,45.0,78105.32894999998,6508.777412499999,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-14
arx_006,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-21,88.28,11.72,1,Advance eligible,0.875,0.0820042708293959,92.0,92.0,80.94999999999999,92.0,75.0,78105.32894999998,6508.777412499999,0.875,"uci_retail_proxy,synthetic_behavior",2011-11-21
arx_006,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-28,69.25,30.75,3,Review,0.575,0.2450888639920634,92.0,75.0,80.94999999999999,18.0,45.0,88021.18379999998,7335.098649999999,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-28
arx_006,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-12-05,73.13,26.87,2,Monitor,0.75,0.3026337417420546,75.0,75.0,92.0,92.0,45.0,78007.30574999998,6500.608812499999,0.75,"uci_retail_proxy,synthetic_behavior",2011-12-05
arx_008,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-17,59.9,40.1,3,Review,0.575,0.7618891395370614,92.0,92.0,80.94999999999999,45.0,75.0,355466.7963,29622.233025,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-17
arx_008,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-24,61.57,38.43,3,Review,0.575,0.5056117019850491,92.0,75.0,92.0,18.0,45.0,359488.6152,29957.3846,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-24
arx_008,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-31,53.88,46.12,4,Declined,0.0,0.5508821904231105,92.0,92.0,55.05,18.0,18.0,169285.67534999998,14107.1396125,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-31
arx_008,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-07,60.08,39.92,3,Review,0.575,0.4490864515105832,92.0,92.0,55.05,45.0,18.0,41034.31035,3419.5258625,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-07
arx_008,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-14,67.41,32.59,3,Review,0.575,0.2647212159445838,92.0,92.0,55.05,18.0,45.0,41265.02985,3438.7524875,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-14
arx_008,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-21,68.65,31.35,3,Review,0.575,0.4159292059840628,92.0,92.0,55.05,45.0,75.0,66920.90789999999,5576.742324999999,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-21
arx_008,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-28,77.58,22.42,2,Monitor,0.75,0.063373805326762,92.0,75.0,66.10000000000001,18.0,75.0,54657.71024999999,4554.809187499999,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-28
arx_008,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-12-05,75.37,24.63,2,Monitor,0.75,0.1112752950988192,92.0,75.0,92.0,18.0,45.0,45525.51959999999,3793.7933,0.575,"uci_retail_proxy,synthetic_behavior",2011-12-05
arx_024,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-17,56.01,43.99,3,Review,0.575,0.88649483160673,92.0,92.0,92.0,75.0,45.0,166277.5884,13856.4657,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-17
arx_024,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-24,49.44,50.56,4,Declined,0.0,0.8583517459989756,92.0,45.0,80.94999999999999,75.0,45.0,184227.95655,15352.3297125,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-24
arx_024,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-31,59.39,40.61,3,Review,0.575,0.5267461867927112,92.0,75.0,80.94999999999999,18.0,45.0,166933.90065,13911.1583875,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-31
arx_024,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-07,45.98,54.02,4,Declined,0.0,0.8738063520645554,92.0,45.0,80.94999999999999,45.0,45.0,167147.67465,13928.9728875,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-07
arx_024,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-14,48.35,51.65,4,Declined,0.0,0.8696335376140785,92.0,45.0,75.55,75.0,45.0,140155.44840000002,11679.6207,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-14
arx_024,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-21,61.82,38.18,3,Review,0.575,0.6945489415583426,92.0,92.0,55.05,75.0,75.0,129568.94280000002,10797.4119,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-21
arx_024,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-28,54.6,45.4,4,Declined,0.0,0.6911068431294193,92.0,45.0,75.55,75.0,45.0,149477.81970000002,12456.484975,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-28
arx_024,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-12-05,73.69,26.31,2,Monitor,0.75,0.4110550886651651,92.0,92.0,75.55,45.0,92.0,147981.9231,12331.826925,0.75,"uci_retail_proxy,synthetic_behavior",2011-12-05
arx_031,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-17,59.99,40.01,3,Review,0.575,0.6889354809771246,92.0,92.0,92.0,45.0,45.0,214115.12595,17842.9271625,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-17
arx_031,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-24,61.72,38.28,3,Review,0.575,0.8346813781244108,92.0,92.0,92.0,75.0,75.0,234491.69865,19540.9748875,0.875,"uci_retail_proxy,synthetic_behavior",2011-10-24
arx_031,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-31,54.16,45.84,4,Declined,0.0,0.8823695061945812,92.0,75.0,80.94999999999999,92.0,45.0,236024.745,19668.72875,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-31
arx_031,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-07,55.53,44.47,3,Review,0.575,0.6039731716613121,92.0,92.0,55.05,18.0,45.0,146352.93915000002,12196.0782625,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-07
arx_031,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-14,63.62,36.38,3,Review,0.575,0.6840299286525544,92.0,92.0,66.10000000000001,75.0,75.0,161313.20865000002,13442.767387500002,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-14
arx_031,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-21,48.94,51.06,4,Declined,0.0,0.7041719393462638,92.0,75.0,55.05,45.0,18.0,140415.23595,11701.2696625,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-21
arx_031,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-28,59.28,40.72,3,Review,0.575,0.4969966077611217,92.0,92.0,55.05,18.0,45.0,150828.5064,12569.042200000002,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-28
arx_031,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-12-05,70.66,29.34,2,Monitor,0.75,0.3571906534132257,92.0,75.0,92.0,18.0,75.0,153036.63540000003,12753.05295,0.75,"uci_retail_proxy,synthetic_behavior",2011-12-05
arx_043,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-17,61.73,38.27,3,Review,0.575,0.6597554381663014,92.0,45.0,92.0,75.0,75.0,182061.53955,15171.794962499998,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-17
arx_043,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-24,56.42,43.58,3,Review,0.575,0.6297281284263627,92.0,92.0,75.55,45.0,18.0,137405.84549999997,11450.487124999998,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-24
arx_043,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-31,51.71,48.29,4,Declined,0.0,0.5134241520694155,92.0,45.0,55.05,45.0,18.0,126760.94309999996,10563.411925,0.0,"uci_retail_proxy,synthetic_behavior",2011-10-31
arx_043,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-07,53.78,46.22,4,Declined,0.0,0.8129323219092943,92.0,92.0,55.05,75.0,45.0,123186.7461,10265.562175,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-07
arx_043,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-14,50.4,49.6,4,Declined,0.0,0.811062389847484,92.0,45.0,75.55,75.0,45.0,154161.42555,12846.785462499998,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-14
arx_043,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-21,70.62,29.38,2,Monitor,0.75,0.6907990583829008,92.0,92.0,92.0,92.0,92.0,167807.24565,13983.9371375,0.875,"uci_retail_proxy,synthetic_behavior",2011-11-21
arx_043,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-28,59.66,40.34,3,Review,0.575,0.7820570173359946,92.0,92.0,92.0,75.0,45.0,193621.49895,16135.1249125,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-28
arx_043,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-12-05,70.96,29.04,2,Monitor,0.75,0.5707137062377077,92.0,92.0,92.0,75.0,75.0,168435.53264999998,14036.294387499998,0.875,"uci_retail_proxy,synthetic_behavior",2011-12-05
arx_049,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-17,56.04,43.96,3,Review,0.575,0.563321580441706,92.0,92.0,75.0,18.0,18.0,162444.64665,13537.0538875,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-17
arx_049,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-24,58.02,41.98,3,Review,0.575,0.806778851404307,92.0,92.0,86.05000000000001,75.0,45.0,179634.2922,14969.52435,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-24
arx_049,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-31,69.34,30.66,3,Review,0.575,0.2505710836010889,92.0,92.0,66.10000000000001,18.0,45.0,87729.7212,7310.8101,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-31
arx_049,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-07,58.02,41.98,3,Review,0.575,0.6917892646311617,92.0,92.0,55.05,75.0,45.0,78898.5087,6574.875725,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-07
arx_049,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-14,45.29,54.71,4,Declined,0.0,0.9087596406136736,92.0,45.0,55.05,45.0,75.0,129738.6585,10811.554875,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-14
arx_049,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-21,65.15,34.85,3,Review,0.575,0.1957613851369822,92.0,45.0,66.10000000000001,18.0,45.0,98032.3245,8169.360375,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-21
arx_049,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-28,78.09,21.91,2,Monitor,0.75,0.4299803652715116,92.0,92.0,92.0,75.0,92.0,117143.7201,9761.976675,0.875,"uci_retail_proxy,synthetic_behavior",2011-11-28
arx_049,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-12-05,70.13,29.87,2,Monitor,0.75,0.2238238168207557,92.0,92.0,92.0,18.0,18.0,101957.81475,8496.4845625,0.575,"uci_retail_proxy,synthetic_behavior",2011-12-05
arx_061,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-17,70.26,29.74,2,Monitor,0.75,0.3346128347189585,92.0,92.0,75.55,45.0,45.0,121379.313,10114.94275,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-17
arx_061,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-24,75.11,24.89,2,Monitor,0.75,0.3278389849037554,92.0,75.0,75.55,75.0,75.0,112057.20239999998,9338.1002,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-24
arx_061,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-31,44.15,55.85,4,Declined,0.0,0.8260588202501976,75.0,92.0,75.55,18.0,18.0,116535.89805,9711.324837499998,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-31
arx_061,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-07,53.97,46.03,4,Declined,0.0,0.9447663114231748,92.0,92.0,92.0,75.0,45.0,163288.40219999995,13607.366849999997,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-07
arx_061,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-14,61.0,39.0,3,Review,0.575,0.4857742750652624,92.0,45.0,92.0,45.0,45.0,146238.1008,12186.5084,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-14
arx_061,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-21,52.86,47.14,4,Declined,0.0,0.8350652136390552,92.0,92.0,80.94999999999999,75.0,18.0,152909.67449999996,12742.472874999998,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-21
arx_061,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-28,60.14,39.86,3,Review,0.575,0.5844938772167987,92.0,92.0,92.0,45.0,18.0,122700.27989999998,10225.023324999998,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-28
arx_061,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-12-05,71.27,28.73,2,Monitor,0.75,0.1544234292232816,92.0,92.0,55.05,18.0,45.0,79858.27575,6654.8563125,0.575,"uci_retail_proxy,synthetic_behavior",2011-12-05
arx_069,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-17,77.84,22.16,2,Monitor,0.75,0.1821567007091256,92.0,92.0,66.10000000000001,18.0,92.0,135611.4474,11300.95395,0.75,"uci_retail_proxy,synthetic_behavior",2011-10-17
arx_069,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-24,53.92,46.08,4,Declined,0.0,0.5917356464389592,92.0,45.0,66.10000000000001,45.0,45.0,118319.99850000002,9859.999875,0.575,"uci_retail_proxy,synthetic_behavior",2011-10-24
arx_069,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-10-31,41.88,58.12,4,Declined,0.0,0.6939846510199186,92.0,18.0,55.05,45.0,18.0,98786.92065000004,8232.243387500002,0.0,"uci_retail_proxy,synthetic_behavior",2011-10-31
arx_069,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-07,56.09,43.91,3,Review,0.575,0.588027004399548,92.0,45.0,55.05,18.0,92.0,118529.862,9877.4885,0.575,"uci_retail_proxy,synthetic_behavior",2011-11-07
arx_069,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-14,66.32,33.68,3,Review,0.575,0.703282981375576,92.0,92.0,92.0,75.0,75.0,184860.2844,15405.023700000002,0.875,"uci_retail_proxy,synthetic_behavior",2011-11-14
arx_069,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-21,72.84,27.16,2,Monitor,0.75,0.3220713916268128,92.0,45.0,92.0,45.0,92.0,158359.08659999998,13196.59055,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-21
arx_069,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-11-28,61.12,38.88,3,Review,0.575,0.8106798541233922,92.0,92.0,80.94999999999999,75.0,75.0,162536.93445000003,13544.744537500002,0.75,"uci_retail_proxy,synthetic_behavior",2011-11-28
arx_069,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,2011-12-05,79.7,20.3,2,Monitor,0.75,0.1620609837647236,92.0,92.0,92.0,18.0,75.0,136525.07055,11377.0892125,0.75,"uci_retail_proxy,synthetic_behavior",2011-12-05
