handoff_flow,company_identity_note,company_id,week_start,gross_revenue,net_revenue,mrr,arr,mrr_change_pct,cancellation_amount,cancellation_rate,active_customers,top_customer_concentration,capital_ready_score,final_tier,final_advance_rate,final_credit_action,financial_feature_source
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_024,2011-10-31,1811.25,1694.69,13911.1583875,166933.90065,0.4767218884011295,116.56,0.5714285714285714,4.0,0.5291649413388544,59.39,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_024,2011-11-07,2915.25,2884.65,13928.9728875,167147.67465,0.4994281985799675,30.6,0.1428571428571428,9.0,0.3651522167910128,45.98,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_024,2011-11-14,3637.73,3612.38,11679.6207,140155.44840000002,-0.1570995842034956,25.35,0.1538461538461538,10.0,0.2042290109491358,48.35,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_024,2011-11-21,1575.85,1575.85,10797.4119,129568.94280000002,-0.296692286955728,0.0,0.0,6.0,0.3358187644763143,61.82,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_024,2011-11-28,3338.59,3281.29,12456.484975,149477.81970000002,-0.1045688196467599,57.3,0.2727272727272727,7.0,0.3058536687643586,54.6,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_024,2011-12-05,2800.49,2800.49,12331.826925,147981.9231,-0.1146635847021637,0.0,0.0,5.0,0.4157986638052626,73.69,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_031,2011-10-17,2744.81,-821.5799999999999,17842.9271625,214115.12595,0.1150697131980229,3566.39,0.6071428571428571,9.0,0.3696576447914427,59.99,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_031,2011-10-24,3463.44,3457.8,19540.9748875,234491.69865,0.1388652364634093,5.640000000000001,0.1666666666666666,8.0,0.2747210865497886,61.72,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_031,2011-10-31,2048.41,2048.41,19668.72875,236024.745,0.1586633554076824,0.0,0.0,9.0,0.1846310064879589,54.16,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_031,2011-11-07,2971.03,2962.73,12196.0782625,146352.93915000002,-0.3753114348760324,8.3,0.2222222222222222,6.0,0.6582498325496545,55.53,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_031,2011-11-14,3892.51,3892.51,13442.767387500002,161313.20865000002,-0.2466052646478149,0.0,0.0,9.0,0.2228998769431549,63.62,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_031,2011-11-21,1860.22,1860.22,11701.2696625,140415.23595,-0.4011931477387505,0.0,0.0,6.0,0.3611562073303158,48.94,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_031,2011-11-28,2847.28,2829.6,12569.042200000002,150828.5064,-0.3609631634174627,17.68,0.25,6.0,0.5674468264448878,59.28,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_031,2011-12-05,3140.43,3133.18,12753.05295,153036.63540000003,0.0456683431765572,7.25,0.125,5.0,0.5354489671796537,70.66,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_043,2011-10-17,1628.6,1477.8,15171.794962499998,182061.53955,0.9716723838563504,150.8,0.4736842105263157,8.0,0.3092349257030578,61.73,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_043,2011-10-24,2865.74,2847.98,11450.487124999998,137405.84549999997,-0.1192375242096257,17.759999999999998,0.2,7.0,0.4202614333470586,56.42,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_043,2011-10-31,1566.65,1552.25,10563.411925,126760.94309999996,-0.2512661551230584,14.4,0.375,5.0,0.3823700252130342,51.71,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_043,2011-11-07,3389.47,3385.72,10265.562175,123186.7461,-0.3231236216925096,3.75,0.0909090909090909,9.0,0.2400817826975899,53.78,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_043,2011-11-14,4004.87,4004.87,12846.785462499998,154161.42555,-0.153245512857688,0.0,0.0,10.0,0.2913203175134274,50.4,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_043,2011-11-21,3912.6,3912.6,13983.9371375,167807.24565,0.2212525969282728,0.0,0.0,11.0,0.1990798957215151,70.62,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_043,2011-11-28,3547.03,3361.78,16135.1249125,193621.49895,0.5274539161266307,185.25,0.4583333333333333,9.0,0.321931305909451,59.66,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_043,2011-12-05,1457.29,1337.84,14036.294387499998,168435.53264999998,0.367318627876315,119.45,0.2307692307692307,7.0,0.2345861153236487,70.96,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_049,2011-10-17,1032.23,982.63,13537.0538875,162444.64665,-0.0421929772649192,49.6,0.5,4.0,0.6398767716497292,56.04,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_049,2011-10-24,3230.56,2765.66,14969.52435,179634.2922,-0.0387467992335598,464.9,0.1875,10.0,0.2486349115942747,58.02,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_049,2011-10-31,202.88,-80.27,7310.8101,87729.7212,-0.5620137558886176,283.15,0.75,4.0,1.0,69.34,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_049,2011-11-07,1587.15,1579.5,6574.875725,78898.5087,-0.5562077768963096,7.649999999999999,0.125,7.0,0.2855621711873484,58.02,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_049,2011-11-14,4932.51,4932.51,10811.554875,129738.6585,-0.2013362017430323,0.0,0.0,11.0,0.4192774064320194,45.29,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_049,2011-11-21,798.1600000000001,798.1600000000001,8169.360375,98032.3245,-0.4542672042214888,0.0,0.0,2.0,0.6786985065650997,65.15,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_049,2011-11-28,1669.04,1615.99,9761.976675,117143.7201,0.335279748956959,53.05,0.3571428571428571,8.0,0.3038393327901069,78.09,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_049,2011-12-05,422.14,422.14,8496.4845625,101957.81475,0.2922654233894284,0.0,0.0,3.0,0.7156393613493154,70.13,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_061,2011-10-17,1847.57,1847.57,10114.94275,121379.313,-0.0604722963530971,0.0,0.0,6.0,0.3890407399990257,70.26,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_061,2011-10-24,1709.37,1709.37,9338.1002,112057.20239999998,-0.1713506865054732,0.0,0.0,4.0,0.2883167482756805,75.11,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_061,2011-10-31,4010.87,4010.87,9711.324837499998,116535.89805,-0.1749031182137759,0.0,0.0,7.0,0.5909042177881607,44.15,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_061,2011-11-07,4959.11,4864.42,13607.366849999997,163288.40219999995,0.1308987303375655,94.69,0.4230769230769231,13.0,0.2038833581025627,53.97,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_061,2011-11-14,539.53,493.26,12186.5084,146238.1008,0.2048025086449449,46.27,0.4166666666666667,7.0,0.3962337590124738,61.0,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_061,2011-11-21,2221.19,1885.79,12742.472874999998,152909.67449999996,0.3645680172718641,335.4,0.25,8.0,0.2565831828884517,52.86,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_061,2011-11-28,1693.31,1598.29,10225.023324999998,122700.27989999998,0.0528968494099144,95.02,0.6190476190476191,7.0,0.3708121962310504,60.14,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_061,2011-12-05,1672.42,1672.42,6654.8563125,79858.27575,-0.5109372455479877,0.0,0.0,2.0,0.8151062532139057,71.27,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_069,2011-10-17,737.5799999999999,737.5799999999999,11300.95395,135611.4474,-0.2051524771083784,0.0,0.0,3.0,0.5458119797174544,77.84,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_069,2011-10-24,2771.96,2771.96,9859.999875,118319.99850000002,-0.2757469251299563,0.0,0.0,7.0,0.3611956882494697,53.92,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_069,2011-10-31,2027.68,1973.23,8232.243387500002,98786.92065000004,-0.4353101156413923,54.45,0.4615384615384615,7.0,0.4728655409137536,41.88,4,0.0,Declined,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_069,2011-11-07,3555.98,3546.83,9877.4885,118529.862,-0.3172596683755447,9.15,0.1333333333333333,7.0,0.5604615324045692,56.09,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_069,2011-11-14,5826.22,5791.02,15405.023700000002,184860.2844,0.363161355064189,35.2,0.25,10.0,0.3497447744850006,66.32,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_069,2011-11-21,738.88,738.88,13196.59055,158359.08659999998,0.3383966244725735,0.0,0.0,5.0,0.399090515374621,72.84,2,0.75,Monitor,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_069,2011-11-28,2348.19,2337.22,13544.744537500002,162536.93445000003,0.6453284845861826,10.97,0.1538461538461538,8.0,0.2517215387170544,61.12,3,0.575,Review,uci_online_retail_proxy
Kiran -> Anish visualization metrics -> Akil finance review,Synthetic ARX borrower bucket from UCI Retail customers; not a real company,arx_069,2011-12-05,1560.44,1560.44,11377.0892125,136525.07055,0.15182004134958,0.0,0.0,2.0,0.5319397093127579,79.7,2,0.75,Monitor,uci_online_retail_proxy
